exercise_img,title,exercise_info,how_to,benefits,muscle_groups,equipment,muscle_img,muscle_worked
/user/downloads/Kneeling-Hip-Flexor-Stretch-1.png,Half Kneeling Hip Flexor Stretch,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/sumo-squat-muscle-worked-300x300.png,"{'Quadriceps': '100%', 'Gluteus Maximus': '100%', 'Adductor longus': '100%', 'Gracilis': '100%', 'Pectineus': '100%', 'Adductor Brevis': '100%', 'Hamstrings': '100%', 'Calves': '100%'}"
/user/downloads/Barbell-Glute-Bridge.gif,Barbell Glute Bridge,,,,"{'primary': 'Hip, '}","Barbell, Full Gym, ",,
/user/downloads/Cable-Hip-Extension.gif,Cable Hip Extension,,,,"{'primary': 'Hip, '}","Cable, Full Gym, Resistance Band, ",,
/user/downloads/Cable-Hip-Abduction.gif,Cable Hip Abduction,,,,"{'primary': 'Hip, '}","Cable, Full Gym, Resistance Band, ",/user/downloads/ABDUCTION-muscle-worked-300x300.png,"{'Hip Abductors ': '100%', 'Gluteus Maximus': '80%', 'Gluteus Minimus': '80%', 'Tensor Fasciae Latae': '80%'}"
/user/downloads/Donkey-Kicks.gif,Donkey Kicks,,,,"{'primary': 'Hip, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Glute-bridge-muscle-worked-300x300.png,"{'Target - Gluteus Maximus': '100%', 'Synergists - Adductor Magnus': '85%', 'Stabilizers - Obliques': '80%', 'Stabilizers - Erector Spinae': '80%', 'Stabilizers - Gluteus Medius': '80%', 'Stabilizers - Gluteus Minimus': '80%', 'Antagonist Stabilizers - Hamstrings': '70%', 'Antagonist Stabilizers - Rectus Abdominis': '70%'}"
/user/downloads/High-Knee-Run.gif,High Knee Run,,,,"{'primary': 'Cardio, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/High-Knee-Skips-muscle-worked-300x300.png,"{'Obliques': '100%', 'Gluteus Maximus': '80%', 'Quadriceps': '80%', 'Hip Flexors': '80%', 'Calves': '80%', 'Hamstrings': '80%'}"
/user/downloads/INNER-THIGH-SIDE-STRETCH.gif,Inner Thigh Side Stretch,,,,"{'primary': 'Calf, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Inner-Thigh-Side-Stretch-muscle-worked-300x300.png,"{'Adductor Magnus': '100%', 'Adductor longus': '100%', 'Gracilis': '100%', 'Pectineus': '100%', 'Adductor Brevis': '100%', 'Hamstrings': '100%', 'Quadriceps': '100%', 'Calves': '100%'}"
/user/downloads/Plank-Leg-Lift.gif,Plank Leg Lift,,,,"{'primary': 'Abs, Hip, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/MUSCLES-WORKED-IN-PLANK-LEG-LIFT-300x300.png,"{'Target - Rectus Abdominis': '100%', 'Synergists - Obliques': '80%', 'Synergists - Iliopsoas': '80%', 'Synergists - Hamstrings': '80%', 'Synergists - Gluteus Maximus': '80%', 'Stabilizers - Quadriceps': '70%', 'Stabilizers - Tensor Fasciae Latae': '70%', 'Stabilizers - Sartorius': '70%', 'Stabilizers - Pectoralis major': '70%', 'Stabilizers - Serratus Anterior': '70%', 'Antagonist Stabilizers - Erector Spinae': '65%', 'Antagonist Stabilizers - Trapezius': '65%', 'Antagonist Stabilizers - Rhomboids': '65%'}"
/user/downloads/Skater.gif,Skater,,,,"{'primary': 'Cardio, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/muscle-worked-in-the-Skater-300x300.png,"{'Target - Quadriceps': '100%', 'Gluteus Maximus': '80%', 'Soleus': '80%', 'Adductor Magnus': '80%', 'Hamstrings': '80%', 'Gastrocnemius': '65%', 'Quadratus Lumborum': '65%', 'Obliques': '65%'}"
/user/downloads/Butterfly-Stretch.gif,Butterfly Stretch,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Inner-Thigh-Side-Stretch-muscle-worked-300x300.png,"{'Adductor Magnus': '100%', 'Adductor longus': '100%', 'Gracilis': '100%', 'Pectineus': '100%', 'Adductor Brevis': '100%', 'Hamstrings': '100%', 'Quadriceps': '100%', 'Calves': '100%'}"
/user/downloads/Glute-Bridge-.gif,Glute Bridge,,,,"{'primary': 'Abs, Hip, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Glute-bridge-muscle-worked-300x300.png,"{'Target - Gluteus Maximus': '100%', 'Stabilizers - Obliques': '80%', 'Stabilizers - Rectus Abdominis': '80%', 'Stabilizers - Iliopsoas': '80%', 'Stabilizers - Tensor Fasciae Latae': '80%', 'Stabilizers - Pectineus': '80%', 'Stabilizers - Sartorius': '80%', 'Stabilizers - Adductor Longus': '80%', 'Stabilizers - Adductor Brevis': '80%', 'Stabilizers - Quadriceps': '80%', 'Stabilizers - Erector Spinae': '80%', 'Stabilizers - Hamstring': '80%'}"
/user/downloads/arm-leg-raise.gif,Arm Leg Raises,,,,"{'primary': 'Erector Spinae, Hip, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/arm-leg-raise-muscle-worked-300x300.png,"{'Target - Hips': '100%', 'Obliques': '75%', 'Rectus Abdominis': '75%', 'Transverse Abdominis': '75%', 'Erector Spinae': '65%', 'Gluteus Maximus': '50%', 'Quadriceps': '50%', 'Hamstring': '50%', 'Shoulder': '50%'}"
/user/downloads/dumbbell-forward-leaning-lunge.gif,Dumbbell Forward Leaning Lunge,,,,"{'primary': 'Hip, Leg, '}","Dumbbells, Full Gym, ",,
/user/downloads/Dumbell-reverse-lunge.gif,Dumbbell Reverse Lunge,,,,"{'primary': 'Hip, Leg, '}","Dumbbells, Full Gym, ",,
/user/downloads/Bodyweight-Bulgarian-Split-Squat.gif,Bodyweight Bulgarian Split Squat,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/dumbbell-sumo-squat.gif,Dumbbell Sumo Squat,,,,"{'primary': 'Hip, Leg, '}","Dumbbells, Full Gym, ",/user/downloads/sumo-squat-muscle-worked-300x300.png,"{'Target - Quadriceps ': '100%', 'Synergists - Gluteus Maximus': '80%', 'Synergists - Adductor Magnus': '80%', 'Synergists - Adductor Longus': '80%', 'Synergists - Adductor Brevis': '80%', 'Synergists - Gracilis': '80%', 'Synergists - Pectineus': '80%', 'Synergists - Soleus': '80%', 'Dynamic Stabilizers - Hamstrings': '65%', 'Dynamic Stabilizers - Gastrocnemius': '65%'}"
/user/downloads/HIP-ADDUCTION-MACHINE.gif,Hip Adduction Machine,,,,"{'primary': 'Hip, Leg, '}","Full Gym, Machine, ",/user/downloads/Hip-Adduction-Machine-Muscles-Worked-300x300.png,"{'Hip, Adductors': '100%', 'Pectineus': '80%', 'Gracilis': '80%'}"
/user/downloads/HiP-ABDUCTION-MACHINE.gif,Hip Abduction Machine,,,,"{'primary': 'Hip, Leg, '}","Full Gym, Machine, ",/user/downloads/muscle-worked-in-the-hip-adduction-machine-300x300.png,"{'Gluteus Maximus': '100%', 'Adductor Magnus': '80%', 'Gluteus Medius': '65%', 'Gluteus Minimus': '65%', 'Obturator externus': '65%', 'Piriformis': '65%'}"
/user/downloads/zercher-deadlift.gif,Zercher Deadlift,,,,"{'primary': 'Hip, Leg, '}","Barbell, Full Gym, ",,
/user/downloads/Dumbbell-Pull-Through.gif,Dumbbell Pull Through,,,,"{'primary': 'Erector Spinae, Hip, Leg, '}","Dumbbells, Full Gym, ",,
/user/downloads/jefferson-squat.gif,Jefferson Squat,,,,"{'primary': 'Hip, Leg, '}","Barbell, Full Gym, ",,
/user/downloads/TRX-Pistol-Squat.gif,TRX Pistol Squat,,,,"{'primary': 'Hip, Leg, '}","Full Gym, TRX Suspension, ",,
/user/downloads/Sitting-Wide-Leg-Adductor-Stretch.gif,Sitting Wide Leg Adductor Stretch,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Standing-Wide-Knees-Adductor-Stretch.gif,Standing Wide Knees Adductor Stretch,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Standing-Wide-Leg-Adductor-Stretch.gif,Standing Wide Leg Adductor Stretch,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Hip-Circles-Stretch.gif,Hip Circles,,,,"{'primary': 'Hip, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/One-Arm-Kettlebell-Swing.gif,One Arm Kettlebell Swing,,,,"{'primary': 'Full Body, Hip, Shoulders, '}","Full Gym, Kettlebell, ",,
/user/downloads/Resistance-Band-Overhead-Squat.gif,Resistance Band Overhead Squat,,,,"{'primary': 'Hip, Leg, '}","Full Gym, Resistance Band, ",,
/user/downloads/Lever-Standing-Hip-Extension.gif,Lever Standing Hip Extension,,,,"{'primary': 'Hip, '}","Full Gym, Machine, ",,
/user/downloads/wall-ball.gif,Wall Ball,,,,"{'primary': 'Full Body, Hip, Leg, Shoulders, '}","Exercise Ball, Full Gym, ",,
/user/downloads/Kicks-Leg-Bent.gif,Kicks Leg Bent,,,,"{'primary': 'Hip, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Kneeling-Leg-Out-Adductor-Stretch.gif,Kneeling Leg Out Adductor Stretch,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Happy-Baby-Pose.gif,Happy Baby Pose,,,,"{'primary': 'Hip, Leg, Yoga, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Kettlebell-Figure-8.gif,Kettlebell Figure 8,,,,"{'primary': 'Abs, Erector Spinae, Full Body, Hip, Leg, '}","Full Gym, Kettlebell, ",,
/user/downloads/Smith-Machine-Hip-Thrust.gif,Smith Machine Hip Thrust,,,,"{'primary': 'Hip, '}","Full Gym, Machine, ",,
/user/downloads/Resistance-Band-Hip-Thrust.gif,Resistance Band Hip Thrust,,,,"{'primary': 'Hip, '}","Full Gym, Resistance Band, ",,
/user/downloads/Resistance-Band-Hip-Thrusts-on-Knees.gif,Resistance Band Hip Thrusts on Knees,,,,"{'primary': 'Hip, '}","Full Gym, Resistance Band, ",,
/user/downloads/Barbell-Single-Leg-Deadlift.gif,Barbell Single Leg Deadlift,,,,"{'primary': 'Erector Spinae, Hip, Leg, '}","Barbell, Full Gym, ",,
/user/downloads/Dumbbell-Single-Leg-Deadlift.gif,Dumbbell Single Leg Deadlift,,,,"{'primary': 'Erector Spinae, Hip, Leg, '}","Dumbbells, Full Gym, ",,
/user/downloads/dumbbell-bench-squat.gif,Dumbbell Bench Squat,,,,"{'primary': 'Hip, Leg, '}","Dumbbells, Full Gym, ",,
/user/downloads/Pendulum-Squat.gif,Pendulum Squat,,,,"{'primary': 'Hip, Leg, '}","Full Gym, Machine, ",,
/user/downloads/Dumbbell-Iron-Cross.gif,Dumbbell Iron Cross,,,,"{'primary': 'Full Body, Hip, Leg, Shoulders, '}","Dumbbells, Full Gym, ",,
/user/downloads/Box-pistol-Squat.gif,Box Pistol Squat,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Sitting-Rotation-Hip-Stretch.gif,Sitting Rotation Hip Stretch,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Supported-One-Leg-Standing-Hip-Flexor-And-Knee-Extensor-Stretch.gif,Supported One Leg Standing Hip Flexor And Knee Extensor Stretch,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Squat-mobility-Complex.gif,Squat mobility Complex,,,,"{'primary': 'Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Side-Lying-Hip-Adduction.gif,Side Lying Hip Adduction,,,,"{'primary': 'Hip, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Side-Hip-Abduction.gif,Side Hip Abduction,,,,"{'primary': 'Hip, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Side-Lying-Feet-Raise.gif,Side Lying Feet Raise,,,,"{'primary': 'Abs, Hip, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Single-stiff-leg-deadlift.gif,Single Stiff Leg Deadlift With Resistance Band,,,,"{'primary': 'Hip, '}","Full Gym, Resistance Band, ",,
/user/downloads/Pull-through-Hips.gif,Pull through With Resistance Band,,,,"{'primary': 'Hip, '}","Full Gym, Resistance Band, ",,
/user/downloads/Swing-Gymstick.gif,Swing | Gymstick,,,,"{'primary': 'Erector Spinae, Hip, Shoulders, '}","Full Gym, Gymstick, Resistance Band, ",,
/user/downloads/Single-Leg-Reverse-Hyperextension.gif,Single Leg Reverse Hyperextension | Gymstick,,,,"{'primary': 'Erector Spinae, Hip, '}","Full Gym, Gymstick, Resistance Band, ",,
/user/downloads/Split-Squat-Gymstick.gif,Split Squat | Gymstick,,,,"{'primary': 'Hip, Leg, '}","Full Gym, Gymstick, Resistance Band, ",,
/user/downloads/Squat-Gymstick.gif,Squat | Gymstick,,,,"{'primary': 'Hip, Leg, '}","Full Gym, Gymstick, Resistance Band, ",,
/user/downloads/Kneeling-Single-Leg-Kick.gif,Kneeling Single Leg Kick | Gymstick,,,,"{'primary': 'Hip, '}","Full Gym, Gymstick, Resistance Band, ",,
/user/downloads/The-Box-Jump.gif,The Box Jump,,,,"{'primary': 'Cardio, Hip, Leg, Abs, Calves, '}","Bench, Full Gym, NO EQUIPMENT, ",/user/downloads/muscle-worked-in-the-Skater-300x300.png,"{'Target - Quadriceps': '100%', 'Gluteus Maximus': '80%', 'Hip Flexors': '80%', 'Calves': '80%', 'Hamstrings': '80%', 'Abs': '65%'}"
/user/downloads/Riding-Outdoor-Bicycle.gif,Riding Outdoor Bicycle,,,,"{'primary': 'Cardio, '}","Full Gym, ",,
/user/downloads/Walking.gif,Walking,,,,"{'primary': 'Cardio, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/what-muscles-does-the-treadmill-work.png,"{'Quadriceps': '90%', 'Gluteus Maximus': '90%', 'Hamstrings': '80%', 'Tensor fasciae latae': '80%', 'Sartorius': '80%', 'Adductor Magnus': '80%', 'Adductor Longus': '80%', 'Adductor Brevis': '80%', 'Pectineus': '80%', 'psoas': '80%', 'Obliques': '80%', 'Calves': '80%', 'Tibialis anterior': '80%', 'Extensor digitorum longus': '80%', 'Extensor hallucis longus': '80%', 'Peroneus tertius': '80%'}"
/user/downloads/Briskly-Walking.gif,Briskly Walking,,,,"{'primary': 'Cardio, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Run.gif,Running,,,,"{'primary': 'Cardio, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Walk-Wave-Machine.gif,Walk Wave Machine,,,,"{'primary': 'Cardio, '}","Full Gym, Machine, ",,
/user/downloads/Jump-Rope.gif,Jump Rope,,,,"{'primary': 'Cardio, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Bike.gif,Bike,,,,"{'primary': 'Cardio, '}","Full Gym, Machine, ",,
/user/downloads/Treadmill-.gif,Treadmill,,,,"{'primary': 'Cardio, '}","Full Gym, Machine, ",/user/downloads/what-muscles-does-the-treadmill-work.png,"{'Quadriceps': '90%', 'Gluteus Maximus': '90%', 'Hamstrings': '80%', 'Tensor fasciae latae': '80%', 'Sartorius': '80%', 'Adductor Magnus': '80%', 'Adductor Longus': '80%', 'Adductor Brevis': '80%', 'Pectineus': '80%', 'psoas': '80%', 'Obliques': '80%', 'Calves': '80%', 'Tibialis anterior': '80%', 'Extensor digitorum longus': '80%', 'Extensor hallucis longus': '80%', 'Peroneus tertius': '80%'}"
/user/downloads/Incline-Treadmill.gif,Incline Treadmill,,,,"{'primary': 'Cardio, '}","Full Gym, Machine, ",/user/downloads/what-muscles-does-the-treadmill-work.png,"{'Quadriceps': '90%', 'Gluteus Maximus': '90%', 'Hamstrings': '80%', 'Tensor fasciae latae': '80%', 'Sartorius': '80%', 'Adductor Magnus': '80%', 'Adductor Longus': '80%', 'Adductor Brevis': '80%', 'Pectineus': '80%', 'psoas': '80%', 'Obliques': '80%', 'Calves': '80%', 'Tibialis anterior': '80%', 'Extensor digitorum longus': '80%', 'Extensor hallucis longus': '80%', 'Peroneus tertius': '80%'}"
/user/downloads/Rowing-Machine.gif,Rowing Machine,,,,"{'primary': 'Back / Wing, Cardio, Full Body, '}","Full Gym, Machine, ",/user/downloads/rowing-machine-muscles-worked.png,"{'Quadriceps': '75%', 'Shoulder': '75%', 'Trapezius': '75%', 'Hamstring': '75%', 'Latissimus Dorsi': '75%', 'Calves': '75%', 'Abs': '75%', 'Obliques': '75%', 'Triceps': '75%', 'Biceps': '75%', 'Glutes': '75%'}"
/user/downloads/Assault-Air-Runner.gif,Manual Treadmill,,,,"{'primary': 'Cardio, '}","Full Gym, Machine, ",,
/user/downloads/Elliptical-Machine.gif,Elliptical Machine,,,,"{'primary': 'Cardio, '}","Full Gym, Machine, ",,
/user/downloads/Walking-on-Stepmill.gif,Stair Climber Machine,,,,"{'primary': 'Cardio, '}","Full Gym, Machine, ",,
/user/downloads/Elbow-To-Knee-Twists.gif,Elbow To Knee Twists,,,,"{'primary': 'Cardio, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Push-up-Toe-Touch.gif,Push-up Toe Touch,,,,"{'primary': 'Cardio, Full Body, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Mountain-climber.gif,Mountain Climber,,,,"{'primary': 'Abs, Cardio, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/plank-muscle-worked-300x300.png,"{'Target - Rectus Abdominis': '100%', 'Stabilizers - Obliques': '85%', 'Stabilizers - Iliopsoas': '85%', 'Stabilizers - Quadriceps': '85%', 'Stabilizers - Tensor Fasciae Latae': '85%', 'Stabilizers - Sartorius': '85%', 'Stabilizers - Pectoralis major': '85%', 'Stabilizers - Serratus Anterior': '85%', 'Antagonist Stabilizers - Erector Spinae': '85%', 'Antagonist Stabilizers - Trapezius': '85%', 'Antagonist Stabilizers - Rhomboids': '85%'}"
/user/downloads/Bicycle-Crunch.gif,Bicycle Crunch,,,,"{'primary': 'Abs, Cardio, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Muscles-Worked-in-The-Bicycle-Crunch-300x300.png,"{'Target -  Obliques': '100%', 'Rectus Abdominis': '80%', 'Iliopsoas': '80%', 'Quadriceps': '80%', 'Tensor Fasciae Latae': '70%', 'Sartorius': '80%'}"
/user/downloads/T-Cross-Sit-up.gif,T-Cross Sit-up,,,,"{'primary': 'Abs, Cardio, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Crunch-muscle-worked-300x300.png,"{'Target - Rectus Abdominis': '100%', 'Synergists - Obliques': '80%'}"
/user/downloads/Power-Skips.gif,Power Skips,,,,"{'primary': 'Cardio, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Plyo-Jacks.gif,Plyo Jacks,,,,"{'primary': 'Cardio, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Split-Jacks.gif,Split Jacks,,,,"{'primary': 'Cardio, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Butt-Kicks.gif,Butt Kicks,,,,"{'primary': 'Cardio, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Fast-Feet-Run.gif,Fast Feet Run,,,,"{'primary': 'Cardio, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Wheel-Run.gif,Wheel Run,,,,"{'primary': 'Cardio, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Zig-Zag-Hops-Plyometric.gif,Zig Zag Hops Plyometric,,,,"{'primary': 'Cardio, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Bodyweight-Squat.gif,Bodyweight Squat,,,,"{'primary': 'Cardio, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/squat-muscle-worked-300x300.png,"{'Target - Quadriceps ': '100%', 'Synergists - Gluteus Maximus': '80%', 'Synergists - Adductor Magnus': '80%', 'Synergists - Soleus': '80%', 'Dynamic Stabilizers - Hamstrings': '65%', 'Dynamic Stabilizers - Gastrocnemius': '65%', 'Stabilizers - Erector Spinae': '60%', 'Antagonist Stabilizers - Rectus Abdominis': '60%', 'Antagonist Stabilizers - Obliques': '60%'}"
/user/downloads/Lateral-Speed-Step.gif,Lateral Speed Step,,,,"{'primary': 'Cardio, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/muscle-worked-in-the-Skater-300x300.png,"{'Target - Quadriceps': '100%', 'Gluteus Maximus': '80%', 'Soleus': '80%', 'Adductor Magnus': '80%', 'Hamstrings': '80%', 'Gastrocnemius': '65%', 'Quadratus Lumborum': '65%', 'Obliques': '65%'}"
/user/downloads/Curtsey-Squat.gif,Curtsy Squat,,,,"{'primary': 'Cardio, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Pistol-squat-muscle-worked-300x300.png,"{'Target - Quadriceps': '100%', 'Synergists - Gluteus Maximus': '80%', 'Synergists - Adductor Magnus': '80%', 'Synergists - Soleus': '80%', 'Dynamic Stabilizers - Hamstrings': '65%', 'Dynamic Stabilizers - Gastrocnemius': '65%', 'Stabilizers - Gluteus Medius': '65%', 'Stabilizers - Gluteus Minimus': '65%', 'Stabilizers - Quadratus Lumborum': '65%', 'Stabilizers - Tibialis Anterior': '65%', 'Stabilizers - Obliques': '65%'}"
/user/downloads/Split-Squat.gif,Split Jump Squat,,,,"{'primary': 'Cardio, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/squat-muscle-worked-300x300.png,"{'Target - Quadriceps ': '100%', 'Synergists - Gluteus Maximus': '80%', 'Synergists - Adductor Magnus': '80%', 'Synergists - Soleus': '80%', 'Dynamic Stabilizers - Hamstrings': '65%', 'Dynamic Stabilizers - Gastrocnemius': '65%'}"
/user/downloads/Backward-Jumping.gif,Backward Jump,,,,"{'primary': 'Cardio, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/muscle-worked-in-the-Skater-300x300.png,"{'Target - Quadriceps': '100%', 'Gluteus Maximus': '80%', 'Hip Flexors': '80%', 'Calves': '80%', 'Hamstrings': '80%', 'Abs': '65%'}"
/user/downloads/Jumping-jack.gif,Jumping jack,,,,"{'primary': 'Cardio, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/muscle-worked-in-the-Skater-300x300.png,"{'Target - Quadriceps': '100%', 'Calves': '90%', 'Gluteus Maximus': '80%', 'Hip Flexors': '80%', 'Hamstrings': '80%', 'Abs': '65%'}"
/user/downloads/Single-Leg-Broad-Jump.gif,Single Leg Broad Jump,,,,"{'primary': 'Cardio, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/muscle-worked-in-the-Skater-300x300.png,"{'Target - Quadriceps': '100%', 'Calves': '90%', 'Gluteus Maximus': '80%', 'Hip Flexors': '80%', 'Hamstrings': '80%', 'Abs': '65%'}"
/user/downloads/Spider-Plank.gif,Spider Plank,,,,"{'primary': 'Abs, Cardio, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/MUSCLES-WORKED-IN-PLANK-LEG-LIFT-300x300.png,"{'Target - Obliques ': '100%', 'Synergists - Rectus Abdominis': '80%', 'Synergists - Iliopsoas': '80%', 'Synergists - Hamstrings': '80%', 'Synergists - Gluteus Maximus': '80%', 'Stabilizers - Quadriceps': '70%', 'Stabilizers - Tensor Fasciae Latae': '70%', 'Stabilizers - Sartorius': '70%', 'Stabilizers - Pectoralis major': '70%', 'Stabilizers - Serratus Anterior': '70%', 'Antagonist Stabilizers - Erector Spinae': '65%', 'Antagonist Stabilizers - Trapezius': '65%', 'Antagonist Stabilizers - Rhomboids': '65%'}"
/user/downloads/Run-in-Place-exercise.gif,Run in Place,,,,"{'primary': 'Cardio, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Jump-Squat.gif,Jump Squats,,,,"{'primary': 'Cardio, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/muscle-worked-in-the-Skater-300x300.png,"{'Target - Quadriceps': '90%', 'Gluteus Maximus': '80%', 'Hip Flexors': '70%', 'Calves': '70%', 'Hamstrings': '60%', 'Abs': '60%'}"
/user/downloads/Short-Stride-Run.gif,Short Stride Run,,,,"{'primary': 'Cardio, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Lateral-Step-up.gif,Lateral Step-up,,,,"{'primary': 'Cardio, Leg, '}","Bench, Full Gym, NO EQUIPMENT, ",,
/user/downloads/Step-Up-Opposite-Elbow-to-Knee-Twist.gif,Step Up + Opposite Elbow to Knee Twist,,,,"{'primary': 'Cardio, Leg, '}","Bench, Full Gym, NO EQUIPMENT, ",,
/user/downloads/Band-Assisted-Sprinter-Run.gif,Band Assisted Sprinter Run,,,,"{'primary': 'Cardio, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Backwards-Running.gif,Backward Running,,,,"{'primary': 'Cardio, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Side-Shuttle.gif,Side Shuttle,,,,"{'primary': 'Cardio, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Tuck-Jump.gif,Tuck Jump,,,,"{'primary': 'Cardio, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/High-Knee-Squat.gif,High Knee Squat,,,,"{'primary': 'Abs, Cardio, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
